MatchTime;UT2004Time;Health;Armor;Adrenaline;Score;Deaths;Suicides;Killed;WasKilled;NumKillsWithoutDeath;Team;TeamScore;ItemsCollect;WeaponsCollect;AmmoCollect;HealthCollect;ArmorCollect;ShieldCollect;AdrenalineCollect;OtherCollect;TimeMoving;TimeShooting;DoubleDamageCount;DoubleDamageTime;TraveledDistance;Combo;HasDoubleDamage;IsShooting;Velocity;Location_x;Location_y;Location_z;Onslaught_ONSAVRiLPickup_TimeUsed;XWeapons_SniperRiflePickup_TimeUsed;XWeapons_BioRiflePickup_TimeUsed;XWeapons_ShockRiflePickup_TimeUsed;XWeapons_TransPickup_TimeUsed;Onslaught_ONSMineLayerPickup_TimeUsed;XWeapons_LinkGunPickup_TimeUsed;Onslaught_ONSGrenadePickup_TimeUsed;XWeapons_FlakCannonPickup_TimeUsed;UTClassic_ClassicSniperRiflePickup_TimeUsed;XWeapons_MinigunPickup_TimeUsed;XWeapons_SuperShockRiflePickup_TimeUsed;OnslaughtFull_ONSPainterPickup_TimeUsed;XWeapons_AssaultRiflePickup_TimeUsed;XWeapons_PainterPickup_TimeUsed;XWeapons_ShieldGunPickup_TimeUsed;XWeapons_RedeemerPickup_TimeUsed;XWeapons_RocketLauncherPickup_TimeUsed;Event;EventParams...
16,280;29,310;14;0;5;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;14,020;7,370;0;0,000;4588,411;None;0;1;162,960;1361,360;10975,890;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,040;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
16,540;29,570;14;0;5;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;14,280;7,630;0;0,000;4639,142;None;0;1;102,530;1311,710;10975,860;-3193,520;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,300;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
16,790;29,820;14;0;5;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;14,530;7,880;0;0,000;4648,745;None;0;1;284,390;1303,270;10975,850;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,550;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
17,050;30,080;14;0;5;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;14,790;8,140;0;0,000;4701,857;None;0;1;427,240;1354,220;10975,880;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
17,050;30,080;14;0;5;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;14,790;8,140;0;0,000;4701,857;None;0;1;427,240;1354,220;10975,880;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000;BOT_KILLED;CTF-1on1-Joust.GBxBot2;XWeapons.DamTypeRocket
17,300;30,330;100;0;5;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;14,790;8,140;0;0,000;4701,857;None;0;0;0,000;1399,580;11944,150;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
17,560;30,590;100;0;5;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;15,050;8,140;0;0,000;4718,049;None;0;0;223,055;1398,730;11927,980;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
17,820;30,850;100;0;5;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;15,310;8,140;0;0,000;4824,625;None;0;0;440,013;1393,160;11821,550;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
18,070;31,100;100;0;5;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;15,560;8,140;0;0,000;4936,428;None;0;0;440,003;1387,310;11709,900;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
18,320;31,350;100;0;5;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;15,810;8,140;0;0,000;5048,231;None;0;0;440,003;1381,460;11598,250;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
18,580;31,610;100;0;5;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;16,070;8,140;0;0,000;5160,034;None;0;0;440,003;1375,610;11486,600;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
18,810;31,840;100;0;5;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;16,300;8,140;0;0,000;5263,616;None;0;0;440,003;1370,190;11383,160;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
18,810;31,840;100;0;5;0;2;0;0;2;0;0;0;0;3;0;0;0;0;0;0;16,300;8,140;0;0,000;5263,616;None;0;0;440,003;1370,190;11383,160;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000;ITEM_PICKEDUP;XWeapons.SniperRiflePickup;Weapon
19,070;32,100;100;0;5;0;2;0;0;2;0;0;0;0;3;0;0;0;0;0;0;16,560;8,140;0;0,000;5382,142;None;0;0;484,172;1364,340;11271,510;-3158,800;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
19,320;32,350;100;0;5;0;2;0;0;2;0;0;0;0;3;0;0;0;0;0;0;16,810;8,140;0;0,000;5497,094;None;0;0;458,017;1358,490;11159,860;-3132,080;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
19,580;32,610;100;0;5;0;2;0;0;2;0;0;0;0;3;0;0;0;0;0;0;17,070;8,140;0;0,000;5608,909;None;0;0;454,579;1352,640;11048,210;-3130,430;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;2,810;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
19,830;32,860;100;0;5;0;2;0;0;2;0;0;0;0;3;0;0;0;0;0;0;17,320;8,390;0;0,000;5733,005;None;0;1;439,993;1346,790;10936,560;-3184,280;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,060;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
20,080;33,110;81;0;5;0;2;0;0;2;0;0;0;0;3;0;0;0;0;0;0;17,570;8,640;0;0,000;5791,641;None;0;1;244,824;1396,310;10967,940;-3183,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,310;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
20,340;33,370;81;0;5;0;2;0;0;2;0;0;0;0;3;0;0;0;0;0;0;17,830;8,900;0;0,000;5828,243;None;0;1;93,960;1401,220;11004,210;-3183,380;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,570;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
20,590;33,620;81;0;5;0;2;0;0;2;0;0;0;0;3;0;0;0;0;0;0;17,830;9,150;0;0,000;5839,067;None;0;1;0,000;1398,630;10993,700;-3183,380;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
20,590;33,620;81;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;17,830;9,150;0;0,000;5839,067;None;0;1;0,000;1398,630;10993,700;-3183,380;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000;BOT_KILLED;CTF-1on1-Joust.GBxBot2;XWeapons.DamTypeRocket
20,850;33,880;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;17,830;9,150;0;0,000;5839,067;None;0;0;0,000;1405,890;9955,620;-3193,950;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000;FLAG_DROPPED;0;None
20,850;33,880;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;17,830;9,150;0;0,000;5839,067;None;0;0;0,000;1405,890;9955,620;-3193,950;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
21,100;34,130;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;17,830;9,150;0;0,000;5839,067;None;0;0;0,000;1405,890;9955,620;-3193,950;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
21,360;34,390;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;18,090;9,150;0;0,000;5896,026;None;0;0;439,985;1405,280;10012,560;-3192,630;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
21,610;34,640;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;18,340;9,150;0;0,000;5959,166;None;0;0;102,536;1404,610;10075,690;-3193,560;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
21,860;34,890;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;18,590;9,150;0;0,000;5967,607;None;0;0;284,376;1404,510;10084,130;-3193,560;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
22,120;35,150;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;18,850;9,150;0;0,000;6076,207;None;0;0;439,985;1403,350;10192,720;-3194,520;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
22,370;35,400;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;19,100;9,150;0;0,000;6188,515;None;0;0;440,005;1402,150;10305,000;-3196,720;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
22,630;35,660;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;19,360;9,150;0;0,000;6300,330;None;0;0;439,985;1400,950;10416,800;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
22,880;35,910;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;19,610;9,150;0;0,000;6418,733;None;0;0;522,629;1399,730;10530,960;-3166,710;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
23,140;36,170;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;19,870;9,150;0;0,000;6540,753;None;0;0;615,019;1398,460;10649,370;-3137,280;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
23,390;36,420;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;20,120;9,150;0;0,000;6678,983;None;0;0;492,721;1397,190;10767,780;-3065,970;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
23,640;36,670;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;20,370;9,150;0;0,000;6798,330;None;0;0;473,279;1395,920;10886,710;-3056,080;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
23,900;36,930;100;0;5;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;20,630;9,150;0;0,000;6927,513;None;0;0;567,509;1394,650;11005,120;-3107,710;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
23,900;36,930;100;0;5;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;20,630;9,150;0;0,000;6927,513;None;0;0;567,509;1394,650;11005,120;-3107,710;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000;ITEM_PICKEDUP;XWeapons.RocketLauncherPickup;Weapon
24,150;37,180;100;0;5;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;20,880;9,150;0;0,000;7066,924;None;0;0;110,116;1393,510;11111,080;-3198,300;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
24,410;37,440;100;0;5;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;21,140;9,150;0;0,000;7130,905;None;0;0;439,985;1394,180;11048,500;-3185,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
24,660;37,690;100;0;5;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;21,390;9,150;0;0,000;7243,201;None;0;0;440,007;1393,930;10936,220;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
24,920;37,950;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;21,390;9,150;0;0,000;7243,201;None;0;0;0,000;1405,800;10891,060;-3190,740;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000;FLAG_PICKEDUP;0;CTF-1on1-Joust.GBxBot2
24,920;37,950;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;21,390;9,150;0;0,000;7290,516;None;0;0;0,000;1405,800;10891,060;-3190,740;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,000
25,170;38,200;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;21,640;9,400;0;0,000;7293,817;None;0;1;74,339;1405,460;10893,730;-3188,830;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,250
25,430;38,460;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;21,640;9,660;0;0,000;7371,915;None;0;1;0,000;1395,590;10970,990;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,510
25,680;38,710;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;21,640;9,910;0;0,000;7371,915;None;0;1;0,000;1395,590;10970,990;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;0,760
25,930;38,960;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;21,890;10,160;0;0,000;7398,966;None;0;1;62,475;1368,640;10973,320;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;1,010
26,190;39,220;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;22,150;10,420;0;0,000;7440,128;None;0;1;395,945;1327,750;10976,850;-3186,240;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;1,270
26,440;39,470;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;22,400;10,670;0;0,000;7441,761;None;0;1;31,045;1329,190;10976,450;-3185,580;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;1,520
26,700;39,730;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;22,660;10,930;0;0,000;7464,232;None;0;1;129,885;1309,180;10976,140;-3195,800;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;1,780
26,950;39,980;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;22,660;11,180;0;0,000;7535,356;None;0;1;0,000;1379,160;10975,920;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;2,030
27,210;40,240;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;22,920;11,440;0;0,000;7538,226;None;0;1;76,590;1376,290;10975,920;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;2,290
27,460;40,490;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;23,170;11,690;0;0,000;7550,766;None;0;1;201,540;1363,750;10975,900;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;2,540
27,710;40,740;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;23,420;11,940;0;0,000;7565,286;None;0;1;43,050;1349,230;10975,880;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;2,790
27,970;41,000;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;23,680;12,200;0;0,000;7584,406;None;0;1;130,760;1368,350;10975,890;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;3,050
28,220;41,250;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;23,930;12,450;0;0,000;7589,646;None;0;1;279,430;1373,590;10975,890;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;3,300
28,480;41,510;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;24,190;12,710;0;0,000;7611,976;None;0;1;56,400;1351,260;10975,880;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;3,560
28,730;41,760;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;24,440;12,960;0;0,000;7621,626;None;0;1;205,090;1360,910;10975,890;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;3,810
28,980;42,010;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;24,690;13,210;0;0,000;7635,856;None;0;1;42,790;1375,140;10975,900;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;4,060
29,240;42,270;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;24,950;13,470;0;0,000;7654,996;None;0;1;130,740;1356,000;10975,880;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;4,320
29,490;42,520;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;25,200;13,720;0;0,000;7660,236;None;0;1;279,430;1350,760;10975,880;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;4,570
29,750;42,780;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;25,460;13,720;0;0,000;7682,566;None;0;0;56,400;1373,090;10975,890;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;4,570
30,000;43,030;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;25,710;13,720;0;0,000;7686,236;None;0;0;17,110;1376,760;10975,900;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;4,570
30,250;43,280;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;25,960;13,720;0;0,000;7745,902;None;0;0;109,640;1317,670;10975,860;-3191,370;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,330;0,000;0,000;0,000;4,570
30,510;43,540;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;26,220;13,980;0;0,000;7761,836;None;0;1;135,670;1331,960;10975,870;-3184,320;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,590;0,000;0,000;0,000;4,570
30,760;43,790;100;0;10;0;3;0;0;3;0;0;0;0;4;0;0;0;0;0;0;26,470;14,230;0;0,000;7766,673;None;0;1;278,560;1336,640;10975,870;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,840;0,000;0,000;0,000;4,570
30,760;43,790;100;0;10;0;3;0;1;3;1;0;0;0;4;0;0;0;0;0;0;26,470;14,230;0;0,000;7766,673;None;0;1;278,560;1336,640;10975,870;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,840;0,000;0,000;0,000;4,570;PLAYER_KILLED;CTF-1on1-Joust.GBxBot2;XWeapons.DamTypeAssaultBullet
31,020;44,050;100;0;22;0;3;0;1;3;1;0;0;0;4;0;0;0;0;0;0;26,470;14,230;0;0,000;7766,673;None;0;1;0,000;1389,290;10975,910;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;5,840;0,000;0,000;0,000;4,570;FLAG_DROPPED;0;None
31,020;44,050;100;0;22;0;3;0;1;3;1;0;0;0;4;0;0;0;0;0;0;26,470;14,490;0;0,000;7819,323;None;0;1;0,000;1389,290;10975,910;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
31,270;44,300;100;0;22;0;3;0;1;3;1;0;0;0;4;0;0;0;0;0;0;26,720;14,490;0;0,000;7835,513;None;0;0;223,030;1373,100;10975,890;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
31,530;44,560;100;0;22;0;3;0;1;3;1;0;0;0;4;0;0;0;0;0;0;26,980;14,490;0;0,000;7836,403;None;0;0;70,020;1372,210;10975,900;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
31,780;44,810;100;0;22;0;3;0;1;3;1;0;0;0;4;0;0;0;0;0;0;27,230;14,490;0;0,000;7870,783;None;0;0;115,290;1337,830;10975,880;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
31,780;44,810;100;0;22;0;3;0;1;3;1;0;0;0;5;0;0;0;0;0;0;27,230;14,490;0;0,000;7870,783;None;0;0;115,290;1337,830;10975,880;-3183,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570;ITEM_PICKEDUP;XWeapons.SniperRiflePickup;Weapon
32,030;45,060;100;0;22;0;3;0;1;3;1;0;0;0;5;0;0;0;0;0;0;27,480;14,490;0;0,000;7877,984;None;0;0;282,140;1330,840;10975,870;-3184,830;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
32,290;45,320;100;0;22;0;3;0;1;3;1;0;0;0;5;0;0;0;0;0;0;27,740;14,490;0;0,000;7990,439;None;0;0;440,000;1219,170;10975,800;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
32,550;45,580;100;0;22;0;3;0;1;3;1;0;0;0;5;0;0;0;0;0;0;27,740;14,490;0;0,000;7990,439;None;0;0;440,000;1107,360;10975,720;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570;FLAG_RETURNED;1;
32,550;45,580;100;0;22;0;3;0;1;3;1;0;0;0;5;0;0;0;0;0;0;28,000;14,490;0;0,000;8102,249;None;0;0;440,000;1107,360;10975,720;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
32,800;45,830;100;0;22;0;3;0;1;3;1;0;0;0;5;0;0;0;0;0;0;28,250;14,490;0;0,000;8214,050;None;0;0;440,000;995,560;10975,650;-3197,770;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
33,040;46,070;100;0;22;0;3;0;1;3;1;0;0;0;5;0;0;0;0;0;0;28,490;14,490;0;0,000;8318,149;None;0;0;440,000;891,500;10975,590;-3194,920;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
33,290;46,320;100;0;22;0;3;0;1;3;1;0;0;0;5;0;0;0;0;0;0;28,740;14,490;0;0,000;8430,306;None;0;0;440,000;779,690;10975,520;-3186,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
33,550;46,580;100;0;22;0;3;0;1;3;1;0;0;0;5;0;0;0;0;0;0;29,000;14,490;0;0,000;8542,615;None;0;0;440,000;667,890;10975,450;-3175,420;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
33,800;46,830;100;0;22;0;3;0;1;3;1;0;0;0;5;0;0;0;0;0;0;29,250;14,490;0;0,000;8605,812;None;0;0;102,816;604,750;10974,820;-3172,820;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;3,820;0,000;0,000;0,000;6,100;0,000;0,000;0,000;4,570
