MatchTime;UT2004Time;Health;Armor;Adrenaline;Score;Deaths;Suicides;Killed;WasKilled;NumKillsWithoutDeath;Team;TeamScore;ItemsCollect;WeaponsCollect;AmmoCollect;HealthCollect;ArmorCollect;ShieldCollect;AdrenalineCollect;OtherCollect;TimeMoving;TimeShooting;DoubleDamageCount;DoubleDamageTime;TraveledDistance;Combo;HasDoubleDamage;IsShooting;Velocity;Location_x;Location_y;Location_z;XWeapons_ShieldGunPickup_TimeUsed;XWeapons_RedeemerPickup_TimeUsed;XWeapons_ShockRiflePickup_TimeUsed;XWeapons_TransPickup_TimeUsed;XWeapons_MinigunPickup_TimeUsed;XWeapons_AssaultRiflePickup_TimeUsed;XWeapons_RocketLauncherPickup_TimeUsed;XWeapons_BioRiflePickup_TimeUsed;XWeapons_LinkGunPickup_TimeUsed;UTClassic_ClassicSniperRiflePickup_TimeUsed;XWeapons_SniperRiflePickup_TimeUsed;OnslaughtFull_ONSPainterPickup_TimeUsed;Onslaught_ONSGrenadePickup_TimeUsed;Onslaught_ONSAVRiLPickup_TimeUsed;XWeapons_FlakCannonPickup_TimeUsed;XWeapons_SuperShockRiflePickup_TimeUsed;Onslaught_ONSMineLayerPickup_TimeUsed;XWeapons_PainterPickup_TimeUsed;Event;EventParams...
3.380;16.770;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.110;0.000;0;0.000;1313.584;None;0;0;439.985;1405.150;10024.520;-3192.020;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
3.640;17.030;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.370;0.000;0;0.000;1372.471;None;0;0;309.862;1405.770;9966.500;-3181.970;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
3.890;17.280;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.620;0.000;0;0.000;1433.407;None;0;0;249.960;1405.360;10005.330;-3135.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4.150;17.540;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.880;0.000;0;0.000;1539.624;None;0;0;490.426;1404.430;10091.590;-3073.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4.410;17.800;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.140;0.000;0;0.000;1661.406;None;0;0;454.323;1403.170;10209.510;-3042.640;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4.670;18.060;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.400;0.000;0;0.000;1784.100;None;0;0;520.353;1401.910;10327.430;-3076.510;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
4.930;18.320;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.660;0.000;0;0.000;1938.104;None;0;0;676.616;1400.640;10445.850;-3174.960;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
5.190;18.580;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.920;0.000;0;0.000;2054.857;None;0;0;440.005;1399.410;10560.270;-3198.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
5.450;18.840;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.180;0.000;0;0.000;2169.074;None;0;0;440.005;1398.190;10674.480;-3198.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
5.450;18.840;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.180;0.000;0;0.000;2169.074;None;0;0;440.005;1398.190;10674.480;-3198.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;ITEM_PICKEDUP;XWeapons.RocketLauncherPickup;Weapon
5.710;19.100;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.440;0.000;0;0.000;2282.330;None;0;0;439.985;1396.980;10787.730;-3198.150;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
5.970;19.360;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.700;0.260;0;0.000;2395.785;None;0;1;439.985;1395.770;10900.500;-3185.760;0.000;0.000;0.000;0.000;0.000;0.260;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
6.220;19.610;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.700;0.260;0;0.000;2395.785;None;0;0;285.365;1362.950;10969.430;-3183.100;0.000;0.000;0.000;0.000;0.000;0.260;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;FLAG_PICKEDUP;1;CTF-1on1-Joust.ObservedRemoteBot1
6.220;19.610;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5.950;0.260;0;0.000;2472.176;None;0;0;285.365;1362.950;10969.430;-3183.100;0.000;0.000;0.000;0.000;0.000;0.260;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
6.480;19.870;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6.210;0.520;0;0.000;2489.304;None;0;1;283.873;1356.150;10985.150;-3183.100;0.000;0.000;0.000;0.000;0.000;0.260;0.260;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
6.740;20.130;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6.470;0.780;0;0.000;2558.748;None;0;1;440.004;1288.460;10981.200;-3198.100;0.000;0.000;0.000;0.000;0.000;0.260;0.520;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
7.000;20.390;100;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6.730;1.040;0;0.000;2598.261;None;0;1;188.136;1248.990;10979.360;-3198.100;0.000;0.000;0.000;0.000;0.000;0.260;0.780;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
7.260;20.650;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6.990;1.300;0;0.000;2710.407;None;0;1;440.005;1358.910;10962.950;-3183.100;0.000;0.000;0.000;0.000;0.000;0.260;1.040;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
7.520;20.910;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7.250;1.560;0;0.000;2732.041;None;0;1;321.551;1376.640;10965.860;-3171.050;0.000;0.000;0.000;0.000;0.000;0.260;1.300;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
7.780;21.170;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7.510;1.820;0;0.000;2801.135;None;0;1;294.653;1325.960;10966.440;-3124.090;0.000;0.000;0.000;0.000;0.000;0.260;1.560;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
8.040;21.430;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7.770;2.080;0;0.000;2918.307;None;0;1;508.172;1226.850;10967.570;-3061.600;0.000;0.000;0.000;0.000;0.000;0.260;1.820;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
8.300;21.690;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8.030;2.340;0;0.000;3035.607;None;0;1;469.652;1110.850;10968.910;-3044.230;0.000;0.000;0.000;0.000;0.000;0.260;2.080;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
8.550;21.940;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8.280;2.590;0;0.000;3169.206;None;0;1;590.004;995.350;10970.250;-3111.360;0.000;0.000;0.000;0.000;0.000;0.260;2.330;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
8.550;21.940;13;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;8.280;2.590;0;0.000;3169.206;None;0;1;590.004;995.350;10970.250;-3111.360;0.000;0.000;0.000;0.000;0.000;0.260;2.330;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;PLAYER_KILLED;CTF-1on1-Joust.ObservedRemoteBot2;XWeapons.DamTypeRocket
8.810;22.200;13;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;8.280;2.590;0;0.000;3169.206;None;0;1;32.741;909.430;10971.580;-3193.980;0.000;0.000;0.000;0.000;0.000;0.260;2.330;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;FLAG_DROPPED;0;None
8.810;22.200;13;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;8.540;2.850;0;0.000;3288.412;None;0;1;32.741;909.430;10971.580;-3193.980;0.000;0.000;0.000;0.000;0.000;0.260;2.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
9.070;22.460;13;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;8.800;2.850;0;0.000;3369.920;None;0;0;439.998;990.850;10972.610;-3197.640;0.000;0.000;0.000;0.000;0.000;0.260;2.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
9.330;22.720;13;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;9.060;2.850;0;0.000;3482.710;None;0;0;439.995;1103.620;10973.550;-3195.780;0.000;0.000;0.000;0.000;0.000;0.260;2.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
9.590;22.980;13;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;9.320;2.850;0;0.000;3596.477;None;0;0;440.005;1217.360;10974.470;-3198.100;0.000;0.000;0.000;0.000;0.000;0.260;2.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
9.840;23.230;13;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;9.570;2.850;0;0.000;3710.494;None;0;0;439.994;1330.610;10975.390;-3184.930;0.000;0.000;0.000;0.000;0.000;0.260;2.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
10.110;23.500;13;0;22;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;9.840;2.850;0;0.000;3766.337;None;0;0;107.631;1386.420;10975.920;-3183.100;0.000;0.000;0.000;0.000;0.000;0.260;2.590;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
